Order_ID,Product_ID,User_ID,Order_Date,Return_Date,Product_Category,Product_Price,Order_Quantity,Return_Reason,Return_Status,Days_to_Return,User_Age,User_Gender,User_Location,Payment_Method,Shipping_Method,Discount_Applied,Amount,AmountToBePaid
ORD00001075,PROD00001075,USER00001075,5/12/2023,7/29/2023,Home,340.34,5,Defective,Returned,78,48,Female,City39,Debit Card,Standard,47.23,1701.7,1654.47
ORD00001076,PROD00001076,USER00001076,10/24/2024,,Electronics,226.96,4,,Not Returned,,43,Female,City12,Credit Card,Next-Day,48.15,907.84,859.69
ORD00001077,PROD00001077,USER00001077,7/21/2024,11/24/2023,Home,482.35,3,Wrong item,Returned,-240,59,Male,City78,PayPal,Express,28.46,1447.05,1418.59
ORD00001078,PROD00001078,USER00001078,7/21/2023,,Books,175.66,4,,Not Returned,,26,Female,City50,PayPal,Standard,10.96,702.64,691.68
ORD00001079,PROD00001079,USER00001079,11/23/2024,,Clothing,124.76,1,,Not Returned,,33,Female,City2,PayPal,Next-Day,31.96,124.76,92.8
ORD00001080,PROD00001080,USER00001080,3/7/2023,2/26/2024,Clothing,446.63,5,Defective,Returned,356,32,Male,City50,Debit Card,Standard,48.6,2233.15,2184.55
ORD00001081,PROD00001081,USER00001081,10/24/2023,,Books,119.61,4,,Not Returned,,54,Male,City43,Gift Card,Standard,25.44,478.44,453
ORD00001082,PROD00001082,USER00001082,2/17/2024,,Electronics,39.51,1,,Not Returned,,55,Male,City66,Debit Card,Standard,14.63,39.51,24.88
ORD00001083,PROD00001083,USER00001083,1/26/2023,,Home,65.07,3,,Not Returned,,38,Female,City11,Gift Card,Standard,2.7,195.21,192.51
ORD00001084,PROD00001084,USER00001084,6/5/2024,,Clothing,37.44,1,,Not Returned,,21,Female,City44,Credit Card,Express,2.44,37.44,35
ORD00001085,PROD00001085,USER00001085,10/23/2023,,Home,449.46,1,,Not Returned,,51,Female,City74,Credit Card,Express,14.84,449.46,434.62
ORD00001086,PROD00001086,USER00001086,11/24/2023,11/6/2023,Home,175.35,4,Changed mind,Returned,-18,36,Male,City48,PayPal,Next-Day,40.74,701.4,660.66
ORD00001087,PROD00001087,USER00001087,12/16/2024,3/15/2024,Books,67.65,4,Changed mind,Returned,-276,67,Male,City86,Credit Card,Standard,47.96,270.6,222.64
ORD00001088,PROD00001088,USER00001088,4/2/2024,,Toys,461.96,3,,Not Returned,,43,Female,City60,Gift Card,Next-Day,16.78,1385.88,1369.1
ORD00001089,PROD00001089,USER00001089,10/17/2023,,Home,407.63,2,,Not Returned,,36,Male,City53,Credit Card,Standard,28.98,815.26,786.28
ORD00001090,PROD00001090,USER00001090,5/28/2024,,Home,104.4,1,,Not Returned,,64,Female,City100,Gift Card,Next-Day,47.01,104.4,57.39
ORD00001091,PROD00001091,USER00001091,12/24/2023,,Toys,279.58,5,,Not Returned,,30,Male,City18,Debit Card,Next-Day,9.04,1397.9,1388.86
ORD00001092,PROD00001092,USER00001092,12/1/2023,10/10/2023,Electronics,485.64,4,Changed mind,Returned,-52,34,Female,City95,Debit Card,Next-Day,40.06,1942.56,1902.5
ORD00001093,PROD00001093,USER00001093,10/24/2024,8/19/2023,Home,387.73,1,Not as described,Returned,-432,55,Female,City27,PayPal,Express,22.71,387.73,365.02
ORD00001094,PROD00001094,USER00001094,9/21/2024,,Clothing,437.28,4,,Not Returned,,24,Male,City73,Debit Card,Standard,12.17,1749.12,1736.95
ORD00001095,PROD00001095,USER00001095,10/14/2023,,Books,253.72,2,,Not Returned,,51,Male,City38,Debit Card,Standard,43.76,507.44,463.68
ORD00001096,PROD00001096,USER00001096,9/5/2023,12/28/2024,Books,194.73,1,Wrong item,Returned,480,21,Female,City100,PayPal,Next-Day,6.2,194.73,188.53
ORD00001097,PROD00001097,USER00001097,3/8/2023,5/13/2024,Home,403.78,4,Changed mind,Returned,432,61,Male,City62,Gift Card,Express,34.01,1615.12,1581.11
ORD00001098,PROD00001098,USER00001098,10/4/2024,2/7/2023,Electronics,157.16,1,Not as described,Returned,-605,25,Male,City71,PayPal,Standard,30.42,157.16,126.74
ORD00001099,PROD00001099,USER00001099,1/30/2023,,Clothing,31.96,4,,Not Returned,,36,Male,City51,Debit Card,Next-Day,22.51,127.84,105.33
ORD00001100,PROD00001100,USER00001100,3/17/2023,6/6/2024,Clothing,237.49,5,Changed mind,Returned,447,66,Male,City86,Debit Card,Standard,34.38,1187.45,1153.07
ORD00001101,PROD00001101,USER00001101,2/24/2024,12/26/2023,Clothing,413.62,3,Changed mind,Returned,-60,28,Female,City48,Credit Card,Next-Day,41.79,1240.86,1199.07
ORD00001102,PROD00001102,USER00001102,12/5/2024,12/26/2024,Electronics,459.23,3,Wrong item,Returned,21,28,Female,City20,Debit Card,Next-Day,44.14,1377.69,1333.55
ORD00001103,PROD00001103,USER00001103,1/30/2023,9/1/2024,Home,259.63,4,Wrong item,Returned,580,32,Female,City58,PayPal,Standard,2.15,1038.52,1036.37
ORD00001104,PROD00001104,USER00001104,6/18/2024,8/24/2023,Home,396.16,4,Changed mind,Returned,-299,63,Male,City80,Gift Card,Express,17.46,1584.64,1567.18
ORD00001105,PROD00001105,USER00001105,10/26/2023,11/21/2023,Books,36.23,2,Defective,Returned,26,31,Male,City24,Credit Card,Express,32.48,72.46,39.98
ORD00001106,PROD00001106,USER00001106,1/9/2024,,Books,300.33,1,,Not Returned,,40,Female,City4,PayPal,Next-Day,3.2,300.33,297.13
ORD00001107,PROD00001107,USER00001107,5/30/2023,,Electronics,202.07,4,,Not Returned,,28,Male,City97,Debit Card,Next-Day,31.57,808.28,776.71
ORD00001108,PROD00001108,USER00001108,6/4/2023,3/7/2024,Books,395.24,5,Changed mind,Returned,277,70,Male,City44,PayPal,Standard,36.55,1976.2,1939.65
ORD00001109,PROD00001109,USER00001109,2/9/2023,,Books,160.95,5,,Not Returned,,47,Male,City21,PayPal,Standard,11.65,804.75,793.1
ORD00001110,PROD00001110,USER00001110,8/31/2024,,Toys,300.1,2,,Not Returned,,42,Male,City73,Debit Card,Standard,31.07,600.2,569.13
ORD00001111,PROD00001111,USER00001111,3/29/2024,6/28/2023,Toys,490.26,3,Changed mind,Returned,-275,67,Male,City62,Credit Card,Next-Day,38.12,1470.78,1432.66
ORD00001112,PROD00001112,USER00001112,3/14/2023,10/29/2023,Books,251.98,3,Not as described,Returned,229,36,Male,City46,Gift Card,Next-Day,32.89,755.94,723.05
ORD00001113,PROD00001113,USER00001113,11/11/2024,8/27/2024,Electronics,154.56,5,Not as described,Returned,-76,38,Male,City82,Gift Card,Express,34.34,772.8,738.46
ORD00001114,PROD00001114,USER00001114,3/9/2023,11/28/2024,Books,87.22,5,Not as described,Returned,630,22,Male,City87,Credit Card,Express,18.48,436.1,417.62
ORD00001115,PROD00001115,USER00001115,12/19/2023,,Home,483.36,4,,Not Returned,,47,Male,City24,Gift Card,Standard,24.87,1933.44,1908.57
ORD00001116,PROD00001116,USER00001116,4/30/2024,2/25/2023,Clothing,466.85,4,Not as described,Returned,-430,59,Male,City86,Debit Card,Next-Day,44.11,1867.4,1823.29
ORD00001117,PROD00001117,USER00001117,12/13/2024,7/25/2024,Clothing,134.39,4,Changed mind,Returned,-141,70,Male,City29,Credit Card,Standard,1.46,537.56,536.1
ORD00001118,PROD00001118,USER00001118,12/25/2024,9/4/2024,Electronics,42.38,2,Changed mind,Returned,-112,28,Male,City87,Debit Card,Express,30.34,84.76,54.42
ORD00001119,PROD00001119,USER00001119,5/14/2024,,Toys,228.3,2,,Not Returned,,55,Male,City1,Debit Card,Standard,7.73,456.6,448.87
ORD00001120,PROD00001120,USER00001120,7/17/2024,4/28/2024,Electronics,354.54,3,Defective,Returned,-80,35,Male,City32,Gift Card,Standard,25.39,1063.62,1038.23
ORD00001121,PROD00001121,USER00001121,3/7/2024,,Toys,195.71,5,,Not Returned,,60,Male,City82,Gift Card,Express,46.25,978.55,932.3
ORD00001122,PROD00001122,USER00001122,3/28/2024,,Electronics,213.79,5,,Not Returned,,22,Male,City13,PayPal,Express,4.33,1068.95,1064.62
ORD00001123,PROD00001123,USER00001123,10/23/2023,6/26/2024,Home,385.15,1,Defective,Returned,247,61,Female,City97,Credit Card,Express,37.99,385.15,347.16
ORD00001124,PROD00001124,USER00001124,10/25/2024,,Books,394.96,1,,Not Returned,,37,Male,City73,Debit Card,Standard,0.35,394.96,394.61
ORD00001125,PROD00001125,USER00001125,11/18/2024,9/21/2024,Toys,338.28,1,Changed mind,Returned,-58,48,Female,City12,Debit Card,Express,15.02,338.28,323.26
ORD00001126,PROD00001126,USER00001126,6/24/2023,,Home,249.42,1,,Not Returned,,30,Female,City9,Gift Card,Express,46.98,249.42,202.44
ORD00001127,PROD00001127,USER00001127,6/27/2023,5/1/2024,Electronics,60.53,2,Changed mind,Returned,309,37,Male,City63,Debit Card,Next-Day,8.74,121.06,112.32
ORD00001128,PROD00001128,USER00001128,2/9/2024,9/13/2023,Electronics,218.88,2,Not as described,Returned,-149,27,Female,City73,PayPal,Standard,19.06,437.76,418.7
ORD00001129,PROD00001129,USER00001129,1/9/2024,,Electronics,265.79,4,,Not Returned,,56,Female,City39,PayPal,Next-Day,33.75,1063.16,1029.41
ORD00001130,PROD00001130,USER00001130,1/10/2023,9/18/2024,Home,330.55,4,Wrong item,Returned,617,57,Female,City45,Debit Card,Next-Day,8.62,1322.2,1313.58
ORD00001131,PROD00001131,USER00001131,1/28/2023,9/9/2024,Toys,254.95,5,Defective,Returned,590,42,Female,City4,PayPal,Express,5.66,1274.75,1269.09
ORD00001132,PROD00001132,USER00001132,4/11/2023,,Electronics,345.98,4,,Not Returned,,39,Male,City76,Credit Card,Next-Day,29.19,1383.92,1354.73
ORD00001133,PROD00001133,USER00001133,4/14/2023,3/3/2024,Electronics,204.83,5,Wrong item,Returned,324,39,Female,City3,PayPal,Standard,38.09,1024.15,986.06
ORD00001134,PROD00001134,USER00001134,8/12/2024,2/27/2024,Electronics,276.22,2,Not as described,Returned,-167,59,Female,City86,PayPal,Express,16.35,552.44,536.09
ORD00001135,PROD00001135,USER00001135,10/16/2024,12/3/2023,Toys,44.7,4,Not as described,Returned,-318,51,Female,City95,Debit Card,Next-Day,43.27,178.8,135.53
ORD00001136,PROD00001136,USER00001136,5/22/2023,,Electronics,165.88,5,,Not Returned,,37,Male,City84,Debit Card,Express,15.09,829.4,814.31
ORD00001137,PROD00001137,USER00001137,1/7/2024,,Electronics,111.41,4,,Not Returned,,24,Female,City86,Credit Card,Standard,8.89,445.64,436.75
ORD00001138,PROD00001138,USER00001138,8/25/2024,10/30/2024,Home,98.41,4,Not as described,Returned,66,30,Female,City77,Gift Card,Next-Day,23.01,393.64,370.63
ORD00001139,PROD00001139,USER00001139,9/23/2024,1/21/2024,Electronics,168.88,5,Not as described,Returned,-246,50,Female,City50,Gift Card,Standard,44.5,844.4,799.9
ORD00001140,PROD00001140,USER00001140,8/4/2023,,Toys,290.89,5,,Not Returned,,53,Female,City17,Gift Card,Next-Day,8,1454.45,1446.45
ORD00001141,PROD00001141,USER00001141,4/13/2023,2/26/2023,Home,75.5,3,Wrong item,Returned,-46,49,Male,City49,Gift Card,Express,45.83,226.5,180.67
ORD00001142,PROD00001142,USER00001142,8/13/2024,,Electronics,352.34,4,,Not Returned,,58,Male,City95,Gift Card,Express,25.57,1409.36,1383.79
ORD00001143,PROD00001143,USER00001143,5/12/2023,7/5/2024,Electronics,483.41,1,Changed mind,Returned,420,29,Male,City95,Credit Card,Next-Day,48,483.41,435.41
ORD00001144,PROD00001144,USER00001144,12/23/2024,,Home,277.07,5,,Not Returned,,49,Male,City11,Gift Card,Express,8.65,1385.35,1376.7
ORD00001145,PROD00001145,USER00001145,4/15/2023,10/1/2024,Clothing,437,2,Wrong item,Returned,535,38,Male,City29,Gift Card,Express,1.63,874,872.37
ORD00001146,PROD00001146,USER00001146,12/14/2024,7/5/2024,Home,392.55,4,Wrong item,Returned,-162,61,Male,City30,Gift Card,Express,10.79,1570.2,1559.41
ORD00001147,PROD00001147,USER00001147,3/19/2024,6/22/2024,Clothing,261.08,3,Not as described,Returned,95,53,Female,City6,Gift Card,Standard,26.72,783.24,756.52
ORD00001148,PROD00001148,USER00001148,12/29/2024,8/26/2024,Home,425.03,1,Defective,Returned,-125,28,Male,City46,Credit Card,Next-Day,32.48,425.03,392.55
ORD00001149,PROD00001149,USER00001149,4/9/2024,3/9/2024,Electronics,423.17,5,Wrong item,Returned,-31,65,Female,City24,Gift Card,Standard,9.75,2115.85,2106.1
ORD00001150,PROD00001150,USER00001150,7/22/2024,,Toys,261.01,3,,Not Returned,,26,Female,City34,PayPal,Next-Day,38.81,783.03,744.22
ORD00001151,PROD00001151,USER00001151,6/10/2024,,Toys,63.55,3,,Not Returned,,35,Male,City56,PayPal,Standard,5.17,190.65,185.48
ORD00001152,PROD00001152,USER00001152,4/2/2023,,Books,390.33,3,,Not Returned,,70,Female,City94,Gift Card,Express,30.9,1170.99,1140.09
ORD00001153,PROD00001153,USER00001153,6/24/2024,,Home,354.55,1,,Not Returned,,40,Male,City91,Gift Card,Standard,27,354.55,327.55
ORD00001154,PROD00001154,USER00001154,4/1/2023,9/29/2023,Home,497.27,2,Changed mind,Returned,181,63,Female,City79,Credit Card,Next-Day,17.79,994.54,976.75
ORD00001155,PROD00001155,USER00001155,1/26/2023,,Toys,264.68,3,,Not Returned,,26,Female,City70,Credit Card,Standard,2.9,794.04,791.14
ORD00001156,PROD00001156,USER00001156,5/23/2023,12/27/2023,Books,239.87,2,Changed mind,Returned,218,46,Male,City82,Gift Card,Next-Day,0.03,479.74,479.71
ORD00001157,PROD00001157,USER00001157,6/25/2023,,Home,358.04,2,,Not Returned,,39,Female,City68,PayPal,Express,28.8,716.08,687.28
ORD00001158,PROD00001158,USER00001158,5/20/2024,,Books,488.06,4,,Not Returned,,26,Male,City86,PayPal,Express,21.43,1952.24,1930.81
ORD00001159,PROD00001159,USER00001159,6/16/2023,5/7/2023,Clothing,498.5,4,Defective,Returned,-40,57,Female,City58,Credit Card,Next-Day,33.88,1994,1960.12
ORD00001160,PROD00001160,USER00001160,10/9/2023,,Home,86.25,3,,Not Returned,,70,Female,City33,Gift Card,Express,44.67,258.75,214.08
ORD00001161,PROD00001161,USER00001161,3/11/2023,,Clothing,432.8,1,,Not Returned,,48,Male,City98,Credit Card,Standard,17.37,432.8,415.43
ORD00001162,PROD00001162,USER00001162,1/14/2024,,Home,353.05,2,,Not Returned,,27,Male,City1,Credit Card,Express,43.02,706.1,663.08
ORD00001163,PROD00001163,USER00001163,3/6/2024,,Home,204.27,1,,Not Returned,,64,Female,City17,PayPal,Next-Day,31.13,204.27,173.14
ORD00001164,PROD00001164,USER00001164,9/22/2024,11/24/2023,Home,44.27,2,Wrong item,Returned,-303,20,Female,City14,PayPal,Standard,14.91,88.54,73.63
ORD00001165,PROD00001165,USER00001165,9/24/2024,,Electronics,348.25,1,,Not Returned,,70,Female,City86,PayPal,Standard,31.38,348.25,316.87
ORD00001166,PROD00001166,USER00001166,1/16/2024,2/3/2024,Electronics,262,3,Wrong item,Returned,18,52,Female,City82,Credit Card,Next-Day,26.03,786,759.97
ORD00001167,PROD00001167,USER00001167,10/24/2024,6/3/2023,Books,133.56,5,Not as described,Returned,-509,50,Female,City89,Credit Card,Express,43.59,667.8,624.21
ORD00001168,PROD00001168,USER00001168,4/10/2023,11/7/2023,Home,146.53,5,Wrong item,Returned,211,39,Female,City3,Credit Card,Express,43.75,732.65,688.9
ORD00001169,PROD00001169,USER00001169,6/1/2023,3/30/2023,Clothing,122.38,5,Not as described,Returned,-63,52,Male,City11,Gift Card,Express,32.37,611.9,579.53
ORD00001170,PROD00001170,USER00001170,3/16/2024,,Books,329.11,2,,Not Returned,,23,Female,City67,Debit Card,Express,2.78,658.22,655.44
ORD00001171,PROD00001171,USER00001171,7/6/2024,,Home,168.16,3,,Not Returned,,63,Female,City35,PayPal,Express,13.15,504.48,491.33
ORD00001172,PROD00001172,USER00001172,4/4/2023,,Toys,279.93,4,,Not Returned,,68,Female,City95,Credit Card,Standard,31.52,1119.72,1088.2
ORD00001173,PROD00001173,USER00001173,6/7/2024,8/6/2023,Electronics,356.28,2,Defective,Returned,-306,18,Female,City23,Gift Card,Express,15.73,712.56,696.83
ORD00001174,PROD00001174,USER00001174,7/12/2023,4/19/2023,Toys,31.82,4,Not as described,Returned,-84,67,Male,City46,Debit Card,Next-Day,19.58,127.28,107.7
ORD00001175,PROD00001175,USER00001175,7/5/2024,,Clothing,335.82,1,,Not Returned,,24,Female,City96,Debit Card,Standard,22.48,335.82,313.34
ORD00001176,PROD00001176,USER00001176,11/23/2023,8/12/2024,Toys,82.17,2,Not as described,Returned,263,49,Male,City20,PayPal,Next-Day,41.45,164.34,122.89
ORD00001177,PROD00001177,USER00001177,2/9/2023,,Clothing,294.54,5,,Not Returned,,41,Male,City50,Credit Card,Standard,12.09,1472.7,1460.61
ORD00001178,PROD00001178,USER00001178,6/20/2023,,Books,24.41,1,,Not Returned,,39,Male,City83,Gift Card,Standard,0.33,24.41,24.08
ORD00001179,PROD00001179,USER00001179,9/12/2023,6/10/2023,Toys,404.27,2,Defective,Returned,-94,33,Male,City38,PayPal,Standard,35.26,808.54,773.28
ORD00001180,PROD00001180,USER00001180,9/23/2024,12/23/2024,Home,40.97,5,Not as described,Returned,91,70,Female,City7,Gift Card,Standard,27.22,204.85,177.63
ORD00001181,PROD00001181,USER00001181,9/26/2024,10/17/2023,Toys,345.67,2,Wrong item,Returned,-345,38,Female,City73,Credit Card,Express,38.14,691.34,653.2
ORD00001182,PROD00001182,USER00001182,3/14/2024,2/28/2023,Home,455.13,1,Not as described,Returned,-380,45,Male,City30,Debit Card,Next-Day,42.56,455.13,412.57
ORD00001183,PROD00001183,USER00001183,6/10/2023,7/13/2023,Clothing,257.51,1,Changed mind,Returned,33,52,Female,City72,Gift Card,Next-Day,42.59,257.51,214.92
ORD00001184,PROD00001184,USER00001184,10/30/2023,,Home,18.83,2,,Not Returned,,43,Female,City49,Credit Card,Next-Day,40.58,37.66,-2.92
ORD00001185,PROD00001185,USER00001185,7/25/2024,8/20/2023,Electronics,301.73,5,Defective,Returned,-340,58,Female,City95,Gift Card,Standard,12.67,1508.65,1495.98
ORD00001186,PROD00001186,USER00001186,8/9/2023,,Toys,58.95,2,,Not Returned,,70,Female,City5,Debit Card,Standard,38.4,117.9,79.5
ORD00001187,PROD00001187,USER00001187,2/6/2024,,Books,5.27,1,,Not Returned,,69,Female,City75,Gift Card,Standard,23.96,5.27,-18.69
ORD00001188,PROD00001188,USER00001188,9/2/2024,,Electronics,78.05,1,,Not Returned,,26,Male,City64,Gift Card,Standard,5.89,78.05,72.16
ORD00001189,PROD00001189,USER00001189,3/17/2024,2/21/2024,Home,67.22,5,Defective,Returned,-25,40,Female,City66,Gift Card,Express,22.26,336.1,313.84
ORD00001190,PROD00001190,USER00001190,7/29/2024,3/3/2024,Toys,304.8,5,Wrong item,Returned,-148,65,Male,City28,Gift Card,Standard,10.21,1524,1513.79
ORD00001191,PROD00001191,USER00001191,10/27/2024,8/17/2024,Home,401.16,4,Defective,Returned,-71,46,Female,City88,Gift Card,Standard,30.07,1604.64,1574.57
ORD00001192,PROD00001192,USER00001192,6/1/2023,,Home,360.83,5,,Not Returned,,37,Female,City39,Gift Card,Express,31.17,1804.15,1772.98
ORD00001193,PROD00001193,USER00001193,5/18/2023,,Clothing,459.98,4,,Not Returned,,23,Female,City7,Gift Card,Express,17.61,1839.92,1822.31
ORD00001194,PROD00001194,USER00001194,7/31/2023,,Books,27.87,1,,Not Returned,,43,Female,City66,Gift Card,Next-Day,16.51,27.87,11.36
ORD00001195,PROD00001195,USER00001195,1/20/2024,5/8/2023,Toys,328.05,4,Not as described,Returned,-257,40,Female,City81,Debit Card,Next-Day,9.28,1312.2,1302.92
ORD00001196,PROD00001196,USER00001196,3/3/2024,8/4/2024,Toys,264.8,5,Defective,Returned,154,28,Male,City25,Credit Card,Next-Day,36.35,1324,1287.65
ORD00001197,PROD00001197,USER00001197,11/30/2023,,Home,451.27,4,,Not Returned,,21,Female,City93,PayPal,Standard,2.09,1805.08,1802.99
ORD00001198,PROD00001198,USER00001198,10/14/2023,,Electronics,125.91,1,,Not Returned,,37,Female,City26,Credit Card,Next-Day,28.76,125.91,97.15
ORD00001199,PROD00001199,USER00001199,1/17/2023,3/22/2024,Clothing,113.7,4,Wrong item,Returned,430,61,Female,City14,Gift Card,Standard,19.4,454.8,435.4
ORD00001200,PROD00001200,USER00001200,9/26/2024,6/17/2023,Home,408.69,5,Changed mind,Returned,-467,65,Female,City54,PayPal,Next-Day,47.43,2043.45,1996.02
ORD00001201,PROD00001201,USER00001201,3/20/2023,,Clothing,369.5,3,,Not Returned,,65,Male,City48,Debit Card,Standard,39.64,1108.5,1068.86
ORD00001202,PROD00001202,USER00001202,11/17/2024,,Books,126.96,2,,Not Returned,,32,Female,City92,Debit Card,Standard,17.6,253.92,236.32
ORD00001203,PROD00001203,USER00001203,5/2/2023,,Books,346.29,3,,Not Returned,,56,Female,City82,PayPal,Standard,34.72,1038.87,1004.15
ORD00001204,PROD00001204,USER00001204,3/12/2024,,Home,437.09,1,,Not Returned,,45,Male,City60,Debit Card,Express,38.99,437.09,398.1
ORD00001205,PROD00001205,USER00001205,4/24/2024,,Books,269.78,2,,Not Returned,,53,Male,City1,PayPal,Standard,46.55,539.56,493.01
ORD00001206,PROD00001206,USER00001206,12/1/2023,,Home,447.68,4,,Not Returned,,46,Male,City76,Gift Card,Standard,43.5,1790.72,1747.22
ORD00001207,PROD00001207,USER00001207,3/25/2023,5/23/2024,Home,122.46,1,Not as described,Returned,425,35,Female,City96,Debit Card,Standard,0.14,122.46,122.32
ORD00001208,PROD00001208,USER00001208,10/8/2023,5/31/2024,Clothing,344.72,4,Changed mind,Returned,236,36,Male,City3,PayPal,Express,19.49,1378.88,1359.39
ORD00001209,PROD00001209,USER00001209,7/30/2023,,Clothing,227.29,2,,Not Returned,,56,Male,City48,Debit Card,Express,23.33,454.58,431.25
ORD00001210,PROD00001210,USER00001210,8/31/2023,8/3/2024,Electronics,221.51,1,Defective,Returned,338,52,Female,City97,PayPal,Express,38.52,221.51,182.99
ORD00001211,PROD00001211,USER00001211,11/1/2024,,Electronics,359.45,1,,Not Returned,,65,Female,City60,Debit Card,Express,25.47,359.45,333.98
ORD00001212,PROD00001212,USER00001212,8/11/2024,10/2/2024,Home,277.36,2,Defective,Returned,52,36,Female,City93,Gift Card,Express,40.9,554.72,513.82
ORD00001213,PROD00001213,USER00001213,8/15/2023,,Books,316.09,5,,Not Returned,,18,Male,City36,Debit Card,Standard,35.46,1580.45,1544.99
ORD00001214,PROD00001214,USER00001214,11/10/2023,,Home,18.46,3,,Not Returned,,55,Male,City59,Gift Card,Express,30.6,55.38,24.78
